CHR,GAIN,AMPLI,LOSS,LOH
10p,0,0,1.92,0
11p,0,0,0,4.92
12p,6.71,0,1.4,0
16p,5.26,0,0,9.49
17p,0,0,0,0
18p,0,0,9.44,0
19p,7.44,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0.67,0,0,0
1q,0,0,0.67,3.6
2q,0.44,0,0.33,5.45
3q,0,0,0,0
4q,0,0,0,5.4
5q,0,0,0.67,2.05
6q,0,0,0,2.76
7q,0,0,0,5.92
8q,5.55,0,0.88,0
9q,5.84,0,0,93.92
10q,0,0,2.38,9.01
11q,0,0,0,0
12q,0,0,0.33,3.95
13q,0,0,0,5.63
14q,0,0,0.63,3.16
15q,4.42,0,3.52,8.14
16q,2.72,0,0,0
17q,0,0,0,0
18q,0.52,0,1.84,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,1.25,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,64.66,0
2p,19.48,0,0.4,0
3p,0,0,0,4.2
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,57.9,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0.88,0
16p,0,0,0,20.37
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0,0,7.55,0
2q,0,0,0,0
3q,0,0,0,13.33
4q,0,0,0,0
5q,0.25,0,0,0
6q,0,0,64.83,0
7q,0,0,0,0
8q,49.07,0,0,0
9q,0,0,0,0
10q,0,0,0,3.76
11q,0,0,32.66,0
12q,0,0,0,0
13q,0,0,100,0
14q,0,0,0.57,0
15q,0,0,0,0
16q,0,0,0,10.69
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0.91,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,10.75,0
2p,0,0,11.48,0
3p,5.49,0,52.67,0
4p,0,0,100,0
5p,0,0,69.1,0
6p,0,0,0,0
7p,0,0,62.09,46.21
8p,40.89,0,0,0
9p,0,0,62.21,0
10p,78.87,0,1.59,0
11p,0,0,33.37,0
12p,20.31,0,0,0
16p,0,0,0,0
17p,0,0,100,0
18p,0,0,100,0
19p,0,0,31.37,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,7.79
1q,0,0,0,0
2q,0,0,2.28,0
3q,41.36,0,0,0
4q,5,0,62.41,16.78
5q,0,0,43.51,48.08
6q,0,0,14.68,0
7q,31.97,0,0,0
8q,31.13,0,9.75,41.19
9q,37.36,0,49.18,0
10q,0,0,6.33,0
11q,0,0,61.24,0
12q,10.39,0,38.96,17.18
13q,47.96,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,73.63,0
17q,0,0,37.73,84.32
18q,0,0,99.99,0
19q,73.32,0,0,0
20q,55.64,0,0,29.42
21q,0,0,100,0
22q,0.98,0,43.57,18.79
Yq,0,0,0,0
Xq,0,0,42.62,0
1p,0,0,0,0
2p,0,0,0.38,0
3p,0.37,0,0,0
4p,0,0,0.8,0
5p,0,0,0,0
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,7.74
17p,0,0,6.29,0
18p,0,0,0,0
19p,0,0,0,0
20p,100,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0,0,0,0
2q,0,0,0.22,0
3q,0,0,0,0
4q,1.98,0,0,0
5q,0,0,0,0
6q,0,0,13,0
7q,100,0,0,0
8q,0.35,0,0,0
9q,0,0,0,0
10q,0,0,100,0
11q,0,0,0,3.35
12q,0,0,2.22,0
13q,0,0,0,0
14q,0,0,10.32,0
15q,0,0,56.25,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,100,0,0,0
21q,0,0,2.6,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,100,0,0.59,0
2p,0,0,2.19,0
3p,0,0,0,100
4p,0,0,0,0
5p,13.22,0,0,0
6p,100,0,0,0
7p,100,0,0,0
8p,16.09,0,0,83.75
9p,25.99,0,0,72.31
10p,97.08,0,0,100
11p,95.96,0,0,6.63
12p,99.7,0,0,0
16p,65.26,0,11.86,45.25
17p,0,0,65.38,0
18p,100,0,0,0
19p,100,0,0,0
20p,81.29,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,95.68,0,1.02,0
1q,100,0,0,0
2q,0,0,0,0
3q,0,0,6.08,100
4q,41.38,0,0,0
5q,0,0,1.54,100
6q,36.34,0,7.45,63.76
7q,100,0,0,0
8q,49.19,0,0,2.74
9q,99.98,0,0,0
10q,0,0,0,0
11q,100,0,0,0
12q,100,0,0,19.75
13q,4.63,0,0,36.51
14q,98.92,0,0,0
15q,22.27,0,0,75.7
16q,0,0,12.06,100
17q,67.3,0,0,100
18q,99.99,0,0,0
19q,100,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,0,0,0.89,0
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,0,0,29.23,0
2p,0,0,38.55,0
3p,0,0,100,0
4p,26.21,0,0,0
5p,18.17,0,63.21,0
6p,0,0,84.51,0
7p,0,0,65.49,0
8p,0,0,90.95,0
9p,0,0,46.71,24.54
10p,1.91,0,0.95,0
11p,2.24,0,0,5.69
12p,95.08,0,0,0
16p,1.15,0,0,9.97
17p,2.2,0,25.04,75.32
18p,0,0,37.2,0
19p,0,0,0,0
20p,0,0,2.48,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,76.66,0,0,0
2q,1.23,0,16.43,0
3q,31.22,0,15.03,0
4q,0,0,90.77,0
5q,1.22,0,79.77,0
6q,0,0,81.68,0
7q,0,0,8.89,0
8q,86.58,0,0,0
9q,0,0,0.51,0
10q,9.41,0,0.95,0
11q,4.9,0,34.76,15.54
12q,35.02,0,19.33,0
13q,0,0,75.66,0
14q,0.42,0,88.16,4.6
15q,23.53,0,42.41,44.55
16q,0.88,0,0,6.78
17q,0,0,100,0
18q,68.81,0,10.1,8.27
19q,0,0,0,0
20q,9.62,0,18.94,10
21q,8.62,0,84.24,0
22q,0,0,52.56,52.88
Yq,0,0,0,0
Xq,0,0,100,0
1p,3.02,0,10.02,0
2p,0.93,0,0,0
3p,0.68,0,92.67,0
4p,0,0,100,0
5p,99.94,0,0,0
6p,0.73,0,0,0
7p,0,0,0,0
8p,12.35,0,36.25,15.61
9p,0,0,95.1,0
10p,80.34,0,0,0
11p,2.29,0,29.24,0
12p,0,0,59.72,0
16p,0,0,0,0
17p,0,0,99.89,0
18p,0,0,0,0
19p,0,0,100,0
20p,0,0,33.2,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,6.55,0,0.37,0
2q,1.32,0,0.49,0
3q,1.6,0,19.08,0
4q,14.13,0,0,0
5q,0,0,100,0
6q,0,0,86.44,0
7q,1.78,0,27.79,0
8q,14.63,0,44.19,0
9q,2.14,0,0,0
10q,0,0,96.81,0
11q,3.53,0,64.12,0
12q,4.1,0,93.43,0
13q,15.72,0,59.23,13.29
14q,3.17,0,0,0
15q,1.44,0,40.76,0
16q,2.26,0,0,0
17q,15.98,0,55.46,18.21
18q,13.7,0,0,0
19q,12.44,0,1.48,0
20q,32.5,0,0,73.97
21q,0,0,23.79,75.89
22q,2.94,0,0,0
Yq,0,0,0,0
Xq,0,0,92.42,0
1p,0,0,0,0
2p,0,0,0,0
3p,0.85,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,83.22,0
7p,100,0,0,0
8p,97.42,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,99.15,0,0,94.84
16p,0,0,1.73,0
17p,0,0,100,0
18p,0,0,0,0
19p,6.61,0,3.35,0
20p,1.2,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0,0,0,3.64
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,4.47,4.91
6q,0,0,1.17,0
7q,100,0,0,0
8q,100,0,0,0
9q,48.21,0,0,0
10q,0.97,0,0,0
11q,26.38,0,0,0
12q,96.3,0,0,99.97
13q,100,0,0,0
14q,0,0,0,0
15q,0,0,62.03,96.65
16q,0,0,0,0
17q,0,0,100,0
18q,0,0,75.09,0
19q,40.21,0,58.86,0
20q,6.16,0,0,0
21q,0,0,0,0
22q,47.57,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,11.06,0
2p,66.41,0,0,0
3p,28.77,0,52.35,99.96
4p,0,0,0,0
5p,0,0,1.57,0
6p,33.62,0,0,91.32
7p,0,0,0.81,0
8p,0,0,82,0
9p,0,0,55.91,0
10p,0,0,0,0
11p,0,0,8.99,0
12p,0,0,0,0
16p,16.67,0,0,25.95
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,92.08,0,0,90.66
2q,0,0,14.33,0
3q,100,0,0,0
4q,0,0,0.31,0
5q,0,0,35.34,0
6q,0,0,0,100
7q,0,0,0,2.97
8q,3.99,0,0,0
9q,0,0,0.68,0
10q,0,0,0,3.11
11q,0,0,58.63,0
12q,0,0,0,0
13q,0.34,0,0,0
14q,32,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,38.13,0,0,5.35
18q,0.57,0,25.42,0
19q,17.82,0,0,0
20q,100,0,0,0
21q,42.11,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,2.84
3p,0,0,1.72,2.82
4p,0,0,0,0
5p,23.61,0,0,0
6p,0,0,2.23,37.88
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,49.49,20.34
10p,0,0,21.49,0
11p,0,0,0,6.6
12p,10.75,0,67.03,0
16p,0,0,0,0
17p,15.8,0,72.82,0
18p,8.1,0,0,0
19p,0,0,55.11,0
20p,1.2,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,19.18,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,1.12,0
6q,0,0,97.78,0
7q,24.12,0,0,0
8q,0,0,0,0
9q,0,0,36.69,0
10q,0,0,67.27,0
11q,0,0,0,0
12q,11.14,0,21.28,0
13q,5.33,0,0,0
14q,39.39,0,0,0
15q,3.14,0,0,0
16q,0,0,0,0
17q,58.16,0,0,0
18q,10.2,0,0,0
19q,0,0,0,0
20q,7.85,0,0,0
21q,1.65,0,0,0
22q,3.51,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,2.6,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,23.3,0,0,0
5p,99.94,0,0,0
6p,0,0,0,0
7p,100,0,0,0
8p,3.64,0,2.98,6.52
9p,7.23,0,0,0
10p,92.86,0,0,0
11p,0,0,3.06,8.23
12p,0,0,1.62,8.98
16p,1.06,0,0,7.79
17p,0,0,0,30.03
18p,0,0,0,0
19p,0,0,0,34.39
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,34.42,0,0,4.59
1q,0,0,0.81,0
2q,0,0,0,0
3q,0,0,0.34,0
4q,0,0,0,2.37
5q,0,0,0,0
6q,0,0,0,0
7q,100,0,0,0
8q,100,0,0,0
9q,51.3,0,0,0
10q,1.32,0,0,0
11q,2.77,0,0.73,0
12q,0,0,1.17,10.43
13q,100,0,0,0
14q,0.39,0,0,22.35
15q,0.7,0,11.11,21.29
16q,0,0,0,0
17q,0,0,2.73,21
18q,0,0,0,4.35
19q,0,0,0,11.9
20q,100,0,0,0
21q,0,0,5.63,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,15.14,0,0,12.09
1p,0,0,0,0
2p,2.73,0,0.33,4.42
3p,0.38,0,0,0
4p,0.7,0,0,0
5p,0,0,0,0
6p,0,0,100,0
7p,0,0,0,0
8p,0,0,99.66,0
9p,0,0,70.57,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0.93,0
16p,0,0,0,0
17p,0,0,99.89,0
18p,0,0,99.9,0
19p,0,0,0,0
20p,1.23,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,6.8,0,0,5.2
1q,0,0,18.72,2.7
2q,0,0,71.06,0
3q,0,0,0,0
4q,0.27,0,0,0
5q,0.27,0,0.25,0
6q,0,0,100,0
7q,0,0,0,0
8q,0,0,100,0
9q,0,0,99.98,0
10q,0,0,100,0
11q,0,0,1.58,0
12q,0.52,0,8.51,8.91
13q,0,0,100,0
14q,0,0,42.71,0
15q,3.77,0,1.18,0
16q,1.79,0,0,0
17q,0,0,0,0
18q,0,0,2.55,0
19q,0,0,1.68,0
20q,0,0,0,0
21q,2.71,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,10.13
1p,0,0,0,0
2p,0,0,0,4.98
3p,36.99,0,0,63.11
4p,0,0,0,0
5p,0.65,0,0,0
6p,1.07,0,0,0
7p,0,0,38.76,0
8p,0,0,99.66,0
9p,0,0,1.67,82.95
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,2.65,0
16p,7.79,0,2.13,9.45
17p,0,0,0,14.05
18p,10.75,0,89.12,0
19p,2.94,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,4.3
1q,0.52,0,0.41,0
2q,0.26,0,0,0
3q,100,0,0,0
4q,0.25,0,0,0
5q,0,0,29.24,0
6q,0,0,0,0
7q,0,0,0,0
8q,73.82,0,26.47,0
9q,0,0,0,96.12
10q,0,0,0.79,0
11q,0,0,0.46,0
12q,0,0,0,2.86
13q,0,0,85.88,0
14q,0,0,0.74,0
15q,0,0,0,0
16q,0.7,0,0,0
17q,0,0,2.12,0
18q,99.99,0,0,0
19q,0,0,0,0
20q,1.95,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,1.47,0,4.62,9.8
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,3.49
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,5.08
12p,0,0,0,0
16p,0,0,0,13.51
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0.66,0,0.32,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,3.69
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,4.77
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0.29,0,2.5,2.99
2p,0,0,0,0
3p,0.65,0,0,3.73
4p,0,0,0.69,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,1.4,0
11p,0,0,0,10.55
12p,0,0,0,0
16p,6.96,0,4.39,9.74
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0.32,0,0.7,0
5q,0,0,0.23,3.57
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,1.43,0,0.35,0
11q,0.38,0,0,0
12q,0,0,0.33,0
13q,0,0,100,0
14q,0,0,0,0
15q,0,0,99.79,0
16q,0.78,0,0.81,0
17q,0.71,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,1.36,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,2.23
2p,0,0,0,5.48
3p,72.8,0,0,3.06
4p,0,0,0,0
5p,5.43,0,0,5.47
6p,0,0,0,11.84
7p,31.64,0,0,0
8p,34.87,0,0,0
9p,0,0,38.11,0
10p,0,0,0,0
11p,0,0,0,11.97
12p,1.1,0,0,0
16p,27.44,0,0,17.79
17p,0,0,24.48,41.22
18p,93.07,0,0,0
19p,0,0,0,23.49
20p,7.16,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,4.34
1q,0,0,9.77,0
2q,1.55,0,0,0
3q,0.62,0,0,0
4q,0.35,0,0,0
5q,1.29,0,0,1.94
6q,0,0,0.63,2.98
7q,0,0,0,0
8q,12.78,0,0.71,6.75
9q,0,0,16.55,9.23
10q,1.01,0,0.58,10.81
11q,0.94,0,0.39,17.47
12q,31.55,0,0,2.61
13q,1.3,0,0,2.96
14q,28.69,0,0,4.02
15q,0.88,0,0.39,0
16q,43.24,0,0,6.57
17q,23.74,0,0,15.02
18q,9.97,0,34.32,4.33
19q,0,0,0.96,15.54
20q,0,0,0,0
21q,0,0,0,0
22q,25.58,0,0,0
Yq,0,0,0,0
Xq,1.05,0,0,10.04
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,1.45,0
6p,0,0,0,5.84
7p,0,0,0,0
8p,0,0,0.73,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,2.74,6.88
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,1.74
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,2.57
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0.49,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,2.96,0
3p,100,0,0,0
4p,0.62,0,0,0
5p,98.75,0,1.18,0
6p,73.52,0,26.46,0
7p,95.83,0,0,0
8p,21.48,0,72.37,0
9p,0,0,100,0
10p,0,0,0,0
11p,0,0,0,0
12p,25.09,0,0,0
16p,4.67,0,5.86,11.29
17p,0,0,97.99,0
18p,100,0,0,0
19p,0,0,1.48,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,79.25,0,0,0
1q,99.17,0,0,0
2q,0.23,0,0.22,0
3q,99.7,0,0,0
4q,0.48,0,0,0
5q,36.55,0,1.85,3.23
6q,0,0,100,0
7q,89.07,0,0,2.86
8q,96.41,0,0,0
9q,0,0,99.98,0
10q,3.35,0,0.34,0
11q,0,0,0,0
12q,0,0,0.91,99.97
13q,0,0,0,0
14q,0,0,98.92,0
15q,0,0,0.44,0
16q,0,0,1.64,0
17q,100,0,0,0
18q,99.99,0,0,0
19q,0,0,2.06,96.47
20q,0,0,0,0
21q,100,0,0,0
22q,0,0,28.56,0
Yq,0,0,0,0
Xq,60.15,0,0,0
1p,0,0,90.96,0
2p,0,0,0,97.8
3p,0,0,100,0
4p,0,0,0,0
5p,0,0,0,0
6p,0.57,0,0,0
7p,0,0,0,0
8p,0,0,0,99.57
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,7.96
12p,0,0,0,0
16p,7.49,0,0,11.07
17p,0,0,0,0
18p,0,0,100,0
19p,0,0,0,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,2.1,0,0,0
2q,0,0,0,100
3q,0,0,100,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0.65,0,0,0
8q,100,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0.4,0,0,0
12q,0.33,0,0.35,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,99.99,0
19q,0,0,0,0
20q,0,0,0,0
21q,100,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,8.35
1p,0,0,0.79,99.93
2p,0,0,0,0
3p,1.11,0,1.87,3.96
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,57.17
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,7.57
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,99.93,0,0,0
Xp,4.3,0,0,0
1q,33.07,0,1.32,0
2q,0,0,0,0
3q,0,0,0,2.8
4q,1.04,0,0,2.17
5q,0.24,0,0,0
6q,0,0,0,0
7q,50.63,0,32.15,0
8q,0,0,0,0
9q,0,0,0,3.6
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,1.48,0,0,0
14q,0.36,0,0.69,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,4.9
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,100,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,9,0,0.62,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,44.62,0
7p,0,0,0,0
8p,3.89,0,86.55,0
9p,0.77,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,21.22,0,76.82,0
16p,13.51,0,38.2,0
17p,0,0,100,0
18p,0,0,0,99.9
19p,3.78,0,0,16.07
20p,39.61,0,2.89,100
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,100,0,0,0
1q,2.33,0,0.35,0
2q,0.68,0,0.99,0
3q,0,0,0,0
4q,1.4,0,0,91.87
5q,0,0,28.29,0
6q,0,0,51.3,0
7q,4.96,0,0,0
8q,88.36,0,1.75,0
9q,2.2,0,0,4.64
10q,0.93,0,1.33,0
11q,0,0,12.41,13.7
12q,0,0,0,8.61
13q,0.98,0,0,0
14q,0,0,78.08,20.92
15q,71.01,0,0.38,0
16q,4.06,0,27.71,0
17q,99.96,0,2,9.41
18q,0,0,0,99.99
19q,1.52,0,2.96,0
20q,14.55,0,0,99.81
21q,15.69,0,0,0
22q,16.73,0,30.95,30.86
Yq,0,0,100,0
Xq,99.69,0,0,0
1p,0,0,1.31,2.41
2p,66.79,0,0,0
3p,0,0,64.91,26.99
4p,0,0,0,0
5p,1,0,0,0
6p,0,0,0,0
7p,82.26,0,0,0
8p,35.45,0,64.17,0
9p,0,0,100,0
10p,0,0,29.83,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,4.27,7.57
17p,13.86,0,86.08,0
18p,97.02,0,0,0
19p,0,0,0,0
20p,84.62,0,0,17.18
21p,0,0,0,0
Yp,0,0,0,0
Xp,10.15,0,0,6.64
1q,0,0,0,0
2q,9.8,0,5.04,52.47
3q,1.55,0,26.19,0
4q,0,0,15.21,44.55
5q,0.28,0,25.08,13.72
6q,0,0,64.04,0
7q,0,0,7.79,0
8q,100,0,0,0
9q,0,0,99.38,0
10q,0,0,2.53,3.2
11q,0,0,0.77,0
12q,0,0,0,0
13q,0.49,0,0,98.76
14q,0,0,0,10.07
15q,0.98,0,0,0
16q,2.12,0,0,0
17q,41.27,0,0,0
18q,0,0,12.11,66.15
19q,3.76,0,0,0
20q,80.37,0,0,0
21q,0,0,0,0
22q,61.36,0,0,31.37
Yq,0,0,0,0
Xq,11.01,0,0,10.1
1p,12.92,0,4.85,0
2p,0,0,0,0
3p,99.63,0,0,2.8
4p,0,0,98.59,0
5p,39.39,0,1.45,0
6p,2.69,0,0,4.28
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,100,0
10p,0,0,100,0
11p,1.91,0,1.87,0
12p,41,0,0,0
16p,100,0,0,7.79
17p,0,0,0,0
18p,7.01,0,0,0
19p,64.32,0,0,0
20p,79.89,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,100,0,0,7.7
1q,1.99,0,0,0
2q,3.41,0,3.08,0
3q,91.04,0,8.66,0
4q,0,0,99.55,0
5q,20.35,0,0,0
6q,0.39,0,1.59,0
7q,100,0,0,0
8q,0,0,0,2.62
9q,0,0,99.98,0
10q,0,0,100,0
11q,0.44,0,1.35,0
12q,9.88,0,0.67,0
13q,0,0,80.12,19.2
14q,22.58,0,0,0
15q,37.16,0,0,0
16q,44.17,0,0,0
17q,64.51,0,0,0
18q,0,0,0,0
19q,91.06,0,0,0
20q,98.06,0,0,7.54
21q,11.13,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,100,0,0,16.21
1p,1.16,0,0,3.4
2p,100,0,0,0
3p,0.44,0,0,0
4p,3.32,0,0,0
5p,99.94,0,0,0
6p,1.54,0,0,5.45
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,58.25,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0,0
16p,100,0,0,10.18
17p,43.3,0,56.62,11.74
18p,0,0,0,0
19p,0,0,0,0
20p,100,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,97.98,0,0.76,56.73
2q,100,0,0,0
3q,47.93,0,0,0
4q,0.72,0,8.6,0
5q,98.05,0,0,0
6q,0,0,1.3,0
7q,56.1,0,1.76,3.35
8q,89.31,0,0,0
9q,1.97,0,0.49,0
10q,0,0,32.49,3.44
11q,0,0,0,0
12q,0,0,0.63,2.9
13q,4.29,0,19.46,0
14q,0.45,0,0,0
15q,18.04,0,0,0
16q,75.58,0,0,0
17q,100,0,0,4.8
18q,0.71,0,0,0
19q,15.05,0,0,0
20q,98.23,0,0,0
21q,0,0,100,0
22q,15.26,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,16.04,0
2p,0,0,0,0
3p,0,0,1.62,0
4p,0,0,0,0
5p,15.93,0,71.1,0
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,33.06,35.67
10p,0,0,100,0
11p,0,0,0,11.02
12p,0,0,0,0
16p,0,0,0,9.66
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,100,0,0,4.62
1q,0,0,1.23,0
2q,0,0,0.85,4.92
3q,0,0,1.19,0
4q,0.24,0,0,0
5q,0.75,0,0,2.15
6q,0,0,0,4.79
7q,100,0,0,0
8q,0.5,0,0,0
9q,0,0,0,0
10q,0,0,100,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,1.32,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0.84,0,2.61,0
18q,0,0,0,0
19q,0,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,9.39,0,0,0
Yq,0,0,0,0
Xq,100,0,0,10.93
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,59.78,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,9.42
17p,0,0,0,0
18p,0,0,0,0
