File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H19001711.OSCHP	1.0	Loss	14	q32.11	303.242	21	5	PSMC1, NRDE2, CALM1, LINC02317, LINC00642	2	PSMC1 (602706), CALM1 (114180)	Cytoregions Not Set				false	arr[hg19] 14q32.11(90,671,776-90,975,018)x1	chr14:90671776-90975018
H19001711.OSCHP	1.0	Loss	15	q13.2	343.632	36	5	LOC100288637, HERC2P10, FAN1, MTMR10, TRPM1	2	FAN1 (613534), TRPM1 (603576)	Cytoregions Not Set				false	arr[hg19] 15q13.2q13.3(31,012,793-31,356,425)x1	chr15:31012793-31356425
H19001711.OSCHP	1.0	Loss	15	q13.3	587.026	21	11	CHRNA7, GOLGA8K, ULK4P3, ULK4P2, ULK4P1, GOLGA8O, WHAMMP1, LINC02256, LOC101928042, GOLGA8N, ARHGAP11A	2	CHRNA7 (118511), ARHGAP11A (610589)	Cytoregions Not Set				false	arr[hg19] 15q13.3(32,346,066-32,933,092)x1	chr15:32346066-32933092
H19001711.OSCHP	1.0	Loss	15	q21.1	270.566	19	0		0		Cytoregions Not Set				false	arr[hg19] 15q21.1(46,240,363-46,510,929)x1	chr15:46240363-46510929
H19001711.OSCHP	1.0	Loss	15	q21.2	43.69	19	4	MIR4713HG, CYP19A1, MIR7973-2, MIR7973-1	1	CYP19A1 (107910)	Cytoregions Not Set				false	arr[hg19] 15q21.2(51,568,019-51,611,709)x1	chr15:51568019-51611709
H19001711.OSCHP	1.0	Loss	15	q22.2	421.431	29	8	TPM1, LOC100128979, LACTB, RPS27L, RAB8B, APH1B, CA12, LOC102723344	6	TPM1 (191010), LACTB (608440), RPS27L (612055), RAB8B (613532), APH1B (607630), CA12 (603263)	Cytoregions Not Set				false	arr[hg19] 15q22.2q22.31(63,297,718-63,719,149)x1	chr15:63297718-63719149
H19001711.OSCHP	1.0	Loss	15	q23	256.639	18	1	CORO2B	1	CORO2B (605002)	Cytoregions Not Set				false	arr[hg19] 15q23(68,738,165-68,994,804)x1	chr15:68738165-68994804
H19001711.OSCHP	1.0	Loss	15	q24.2	915.354	64	22	C15orf39, LOC105376731, GOLGA6C, GOLGA6D, COMMD4, NEIL1, MIR631, MAN2C1, SIN3A, PTPN9, SNUPN, IMP3, SNX33, CSPG4, ODF3L1, DNM1P35, MIR4313, UBE2Q2, FBXO22, FBXO22-AS1, NRG4, TMEM266	11	COMMD4 (616701), NEIL1 (608844), MAN2C1 (154580), SIN3A (607776), PTPN9 (600768), SNUPN (607902), IMP3 (612980), CSPG4 (601172), UBE2Q2 (612501), FBXO22 (609096), NRG4 (610894)	Cytoregions Not Set				false	arr[hg19] 15q24.2(75,460,762-76,376,116)x1	chr15:75460762-76376116
H19001711.OSCHP	1.0	Loss	15	q25.3	220.787	24	2	NTRK3, NTRK3-AS1	1	NTRK3 (191316)	Cytoregions Not Set				false	arr[hg19] 15q25.3(88,742,511-88,963,298)x1	chr15:88742511-88963298
H19001711.OSCHP	1.0	Loss	17	p13.3	7138.422	572	219	VPS53, FAM57A, GEMIN4, DBIL5P, GLOD4, MRM3, NXN, LOC101927727, TIMM22, ABR, MIR3183, BHLHA9, TUSC5, YWHAE, CRK, MYO1C, INPP5K, PITPNA-AS1, PITPNA, SLC43A2, SCARF1, RILP, PRPF8, TLCD2, MIR22HG, MIR22, WDR81, SERPINF2, SERPINF1, SMYD4, RPA1, RTN4RL1, LOC105371485, DPH1, OVCA2, MIR132, MIR212, HIC1, SMG6, LOC101927839, SRR, TSR1, SNORD91B, SNORD91A, SGSM2, MNT, LOC284009, METTL16, PAFAH1B1, CLUH, MIR6776, LOC105371592, MIR1253, RAP1GAP2, LOC101927911, OR1D5, OR1D2, OR1E3, OR1G1, LOC100288728, OR1A2, OR1A1, OR1D4, OR3A2, OR3A1, OR3A4P, OR1E1, OR3A3, OR1E2, SPATA22, ASPA, TRPV3, TRPV1, SHPK, CTNS, TAX1BP3, P2RX5-TAX1BP3, EMC6, P2RX5, ITGAE, HASPIN, NCBP3, CAMKK1, P2RX1, ATP2A3, LINC01975, ZZEF1, CYB5D2, ANKFY1, UBE2G1, LOC103021295, SPNS3, SPNS2, MYBBP1A, GGT6, SMTNL2, LINC01996, ALOX15, PELP1, LOC101559451, ARRB2, MED11, CXCL16, ZMYND15, TM4SF5, VMO1, GLTPD2, PSMB6, PLD2, MINK1, CHRNE, C17orf107, GP1BA, SLC25A11, RNF167, PFN1, ENO3, SPAG7, CAMTA2, MIR6864, MIR6865, INCA1, KIF1C, LOC102724009, SLC52A1, ZFP3, ZNF232, LOC101928000, USP6, ZNF594, LOC100130950, SCIMP, RABEP1, NUP88, RPAIN, C1QBP, DHX33, LOC105371506, DERL2, MIS12, LOC728392, NLRP1, LOC339166, WSCD1, AIPL1, PIMREG, PITPNM3, KIAA0753, TXNDC17, MED31, C17orf100, MIR4520-1, MIR4520-2, ALOX15P1, SLC13A5, XAF1, FBXO39, TEKT1, ALOX12P2, ALOX12-AS1, ALOX12, RNASEK, RNASEK-C17orf49, C17orf49, MIR497HG, MIR195, MIR497, BCL6B, SLC16A13, SLC16A11, CLEC10A, ASGR2, ASGR1, DLG4, ACADVL, MIR324, DVL2, PHF23, GABARAP, CTDNEP1, ELP5, CLDN7, SLC2A4, YBX2, EIF5A, GPS2, NEURL4, ACAP1, KCTD11, TMEM95, TNK1, PLSCR3, TMEM256-PLSCR3, TMEM256, NLGN2, SPEM1, C17orf74, TMEM102, FGF11, CHRNB1, ZBTB4, SLC35G6, POLR2A, TNFSF12, TNFSF12-TNFSF13, TNFSF13, SENP3, SENP3-EIF4A1, EIF4A1, SNORA48, SNORD10, SNORA67, CD68, LOC100996842, MPDU1, SOX15, FXR2, SHBG, SAT2	141	VPS53 (615850), FAM57A (611627), GEMIN4 (606969), MRM3 (612600), NXN (612895), TIMM22 (607251), ABR (600365), BHLHA9 (615416), TUSC5 (612211), YWHAE (605066), CRK (164762), MYO1C (606538), INPP5K (607875), PITPNA (600174), SLC43A2 (610791), SCARF1 (607873), RILP (607848), PRPF8 (607300), MIR22 (612077), WDR81 (614218), SERPINF2 (613168), SERPINF1 (172860), RPA1 (179835), RTN4RL1 (610461), DPH1 (603527), OVCA2 (607896), MIR132 (610016), MIR212 (613487), HIC1 (603825), SMG6 (610963), SRR (606477), TSR1 (611214), SGSM2 (611418), MNT (603039), PAFAH1B1 (601545), CLUH (616184), OR1D2 (164342), ASPA (608034), TRPV3 (607066), TRPV1 (602076), SHPK (605060), CTNS (606272), TAX1BP3 (616484), P2RX5 (602836), ITGAE (604682), HASPIN (609240), NCBP3 (616624), CAMKK1 (611411), P2RX1 (600845), ATP2A3 (601929), ANKFY1 (607927), UBE2G1 (601569), SPNS3 (611701), SPNS2 (612584), MYBBP1A (604885), GGT6 (612341), ALOX15 (152392), PELP1 (609455), ARRB2 (107941), MED11 (612383), CXCL16 (605398), ZMYND15 (614312), TM4SF5 (604657), PSMB6 (600307), PLD2 (602384), MINK1 (609426), CHRNE (100725), GP1BA (606672), SLC25A11 (604165), RNF167 (610431), PFN1 (176610), ENO3 (131370), SPAG7 (610056), CAMTA2 (611508), INCA1 (617374), KIF1C (603060), SLC52A1 (607883), ZFP3 (194480), ZNF232 (616463), USP6 (604334), SCIMP (614406), RABEP1 (603616), NUP88 (602552), RPAIN (617299), C1QBP (601269), DHX33 (614405), DERL2 (610304), MIS12 (609178), NLRP1 (606636), AIPL1 (604392), PITPNM3 (608921), KIAA0753 (617112), TXNDC17 (616967), SLC13A5 (608305), XAF1 (606717), FBXO39 (609106), TEKT1 (609002), ALOX12 (152391), RNASEK (617098), C17orf49 (617215), MIR195 (610718), MIR497 (615672), BCL6B (608992), SLC16A11 (615765), CLEC10A (605999), ASGR2 (108361), ASGR1 (108360), DLG4 (602887), ACADVL (609575), DVL2 (602151), PHF23 (612910), GABARAP (605125), CTDNEP1 (610684), ELP5 (615019), CLDN7 (609131), SLC2A4 (138190), YBX2 (611447), EIF5A (600187), GPS2 (601935), NEURL4 (615865), ACAP1 (607763), KCTD11 (609848), TNK1 (608076), PLSCR3 (607611), NLGN2 (606479), SPEM1 (615116), TMEM102 (613936), FGF11 (601514), CHRNB1 (100710), ZBTB4 (612308), POLR2A (180660), TNFSF12 (602695), TNFSF13 (604472), SENP3 (612844), EIF4A1 (602641), CD68 (153634), MPDU1 (604041), SOX15 (601297), FXR2 (605339), SHBG (182205), SAT2 (611463)	Cytoregions Not Set				false	arr[hg19] 17p13.3p13.1(400,958-7,539,380)x1	chr17:400958-7539380
